schema_version,dataset_revision,split_group_id,component_size,member_question_ids_json,shared_gold_filenames_json,normalized_question_hashes_json,answerable_count,impossible_count,assigned_split,split_seed,split_algorithm_version,component_sha256
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:141234abf832ad00ae5e5c6cda230db7c31c940cd1dd59eed5dc80a9dc17fed7,1,"[""TRAIN_Q365""]","[""swg22009964.txt""]","[""9639720b59dc492bf305cf616dd68f952df34b2e2ce19fdd5a50a4a2fa7bf46b""]",1,0,train,42,connected-component-lexicographic-milp-v1,11ebb7b90092d77c1b0ee988a7e88d4421084b3fbb9110a2eab17cded6848aad
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:145620ebed3247aecc3d31427627fb31c1dc4d676ba1635a9830907f45137896,1,"[""TRAIN_Q197""]",[],"[""feda1a5bdbb4e9cff01ad149c44c9111333b8c90fb1e2133a3bae3867a72c842""]",0,1,train,42,connected-component-lexicographic-milp-v1,11b578b66356744f37a786728340dba899e1b02b874261b4defd4dc1488782b7
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:15076543e09ca2499781410636880e05bae6ccccc2e83925a77aaa5b66be88a0,1,"[""TRAIN_Q113""]","[""swg21981881.txt""]","[""c91d84e4f9f37c86f695b5d41f1b669c3148256ecfc7311b814a7ea6fb063b16""]",1,0,train,42,connected-component-lexicographic-milp-v1,1bf7dde9cdffd01be968992d439c4d5112ddee04b9af5ffa19211054952af5f4
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:15402288fd0ea71d5cb2d6b848b9ca31d07173ab752ed4e8b93060ae4af21abd,1,"[""DEV_Q119""]","[""swg21997033.txt""]","[""72f425e90b1ed034863ec7d570924fe52fefa1d76c46db37e4f7301140f8bc52""]",1,0,train,42,connected-component-lexicographic-milp-v1,ef0f7b4e5fdffd04cfa20d8917b80f6bac234f3e25f72cf29831f7ed829fdf83
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:159c6485a22c1cd7b77afb4ee0fc9e17b083cd9b32fb790b6cba83196cb6614c,1,"[""TRAIN_Q324""]","[""swg21700865.txt""]","[""612ea6f76cd1fc75212daf3ba42fb19861bca1bc2b86ba1b02e5c64d4af6c742""]",1,0,validation,42,connected-component-lexicographic-milp-v1,1e9ccdeb352c0259a4cb0ddd69c28274050d3b42ba33abba5270df73427711e5
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:162c534f44e2701bd8570664376bfd6d3244accc7f581031bfe1c500bda6c5ba,1,"[""TRAIN_Q480""]",[],"[""ab57d05ad6034ae43eafe5804ff7a620f1146a1cb9f86c29b541aacf09103552""]",0,1,train,42,connected-component-lexicographic-milp-v1,5bcd8c59e7746cb39557ffe019b609d20f891355b8a186c5dfdf1feb4c17cd64
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:166cccbb24a52d616494465bf56c8a89b7fab687a09f148672f5036f5ea2ac31,1,"[""TRAIN_Q408""]",[],"[""c2ec3e670c960b9d06f6463a4928393c6f775ceafde92b075b5cc53a16970c39""]",0,1,train,42,connected-component-lexicographic-milp-v1,39ba0d8ac98e5ad4f44caf1a665e0ddabf190b1973c8e6fc1fcccf2efd317852
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:168b4b4394abc9354de2810bc7ad847dbbae7ad0888a7df26d6fa373119bf319,1,"[""DEV_Q234""]","[""swg21666489.txt""]","[""a8faa5515919c987537360e8344859ffc6bdcf89602bfcf287f80eef45b68ba6""]",1,0,train,42,connected-component-lexicographic-milp-v1,59b92eec76b24816aa6640b2ec324cb885db4f5f22d1a28b36d437d7943f39ef
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:16c86a63f0566f537c5cde33b318c4128fe73db4f631cc837eeaf706420a9508,1,"[""DEV_Q139""]",[],"[""17a7d29b9095203c135d37b478b4d9d7b6406e08d04ad64216f6a5282cffd4f3""]",0,1,train,42,connected-component-lexicographic-milp-v1,fd7d6b4ac7a37babc67da735fd1ed04174121bef144ab8b6151510a08d8b86db
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:16d91e623072382fae96dacffbbb27672e12d4902539ba6b88485aede98c5e8d,1,"[""DEV_Q035""]","[""swg22013168.txt""]","[""f7539a13272cea4fbd26803b97a72d83b9cb86fcd372adc83335c8850c69128a""]",1,0,train,42,connected-component-lexicographic-milp-v1,0803ae8c5cf3d6e7a68550a5761ddcbccac4c8b5bef72b29f0ebdab45a24dfb4
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:16dfd773a87c81433de258f7418ff8e5483f1fb85216e2a1cb98160375ce5f5a,1,"[""TRAIN_Q499""]","[""swg22009796.txt""]","[""328c51c67927ec135579e821e8c9cbe396173cbc2f7da17c0e9409e39bb22968""]",1,0,validation,42,connected-component-lexicographic-milp-v1,e84ef0539995daf602226359419bbae74d13f498b3bed3efe57e7353624c014a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:174b8785af1ac300c19b81529b83eb22f3b54666ef322f25efd7abf4b07531a7,1,"[""DEV_Q211""]","[""swg27050154.txt""]","[""118ba5c7f4660851137e995800add39020dc0a600d83a5846ccdc73c2d7238d6""]",1,0,train,42,connected-component-lexicographic-milp-v1,82a07ca25b753e91ebebdcc862cb38539a519b4fe14c7e893d1e617e371356a6
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:17b8b0579d9e75cd552dc7ba1114978c979f73078434f8c49e85a7aed6175413,1,"[""DEV_Q036""]",[],"[""a08adef51dd7a651fcbd563299891e7d3d2e6a3b6d5f42c387de6d3f583d3db8""]",0,1,train,42,connected-component-lexicographic-milp-v1,9f337a2b21dfa620fbce1cadff6384c98f10a1dcd84cefc4a2b7050c6c5df6c2
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:17ed85f24708ea4220bab3f1102f5e77adeb8144f30078caff5e2de62a29328b,1,"[""TRAIN_Q566""]",[],"[""907ac2150b556be9fa6a5638f8789076353618b99a2cc5e7035acaed9ca395ba""]",0,1,test,42,connected-component-lexicographic-milp-v1,b71e1769191512421f87715ce42ab2fc06943dc1790eb21a66ad8f7122da0616
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1818be6328fea92defd72effc98af60485b41f7e744d084ba3cacc5718bf5d49,1,"[""TRAIN_Q528""]","[""swg21976589.txt""]","[""3018e526449dbdf4545c39676d177e06546347be25321f18fb86a60d26174231""]",1,0,train,42,connected-component-lexicographic-milp-v1,60ab72114a77f87c5b159e6e9e7a27798a3d61bcf75ba93096478c045483bcb0
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:189b7f6939a636ef527d11e0012159bf8383a4fa701a99bd2643071fa5d0e3a8,1,"[""TRAIN_Q218""]",[],"[""113f4a5e6d6fbdce1ae721be87b18008ac87f4b01e1b3d0fe7b5f7bf3c62393c""]",0,1,train,42,connected-component-lexicographic-milp-v1,657e5411c173dc78b9ac74cea7d2edcd462a2f045ba9fc07847913f6c3cbfb15
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:18c651031465b3993dc7288760f6bad5cbdfe21b07f2e3e862eebc1d31a40aab,1,"[""TRAIN_Q544""]","[""swg21688718.txt""]","[""7e9f828afe13125aadf6b023c0b876335c5118341bf64cab60b5302e8b807eab""]",1,0,train,42,connected-component-lexicographic-milp-v1,1bc3d49372deb3a26ebf826f6ff8bc21329197ddea4f408ddb65235dd7df2825
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1933dc3aa0d03dd39510a5c65986a7045f6c5e0c17e952a282c2a723d3ae6c9f,1,"[""DEV_Q235""]","[""swg22001630.txt""]","[""ac7f9a9800a140d96e6c6c598714e9376b66dab25abfb260eabc4677a155d21e""]",1,0,train,42,connected-component-lexicographic-milp-v1,e6e54a4602a2bddcb3607431587d621c8aaf425e93526b473a1c62b134d6eb25
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:19926edd8394017dbf91ed2c57f572fd7c04c23eaaf857e0924252b3fdf83eee,1,"[""DEV_Q151""]",[],"[""cf7c5bda089d1b22ef156b61cfe22605f4387887f620b08c3c4f2cd9ece9c7b8""]",0,1,train,42,connected-component-lexicographic-milp-v1,6f872579666adf2886339a5d79fa7bd6a235bbf67661c4d70cdb7cddf4a06413
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1a12f4ba2e5e33b94f457c823adaf23ddea748e3d47d4734a2850f918eead240,1,"[""TRAIN_Q119""]",[],"[""51efe9b87f397cece088f5bc0e1e060d4e3943cf8736f490345784994f95c9d0""]",0,1,train,42,connected-component-lexicographic-milp-v1,9e66862e65957faabddab1f2e20ce1b78b8d23c86fa0fa78bda14dda4be96d71
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1b0d44a6fe07749b5f52d773f2a729a6bec3680acc7cf9c2bee0fa65f25b3fce,1,"[""DEV_Q143""]",[],"[""00d40c5b45ac65c880435f196d0d0e09a2201241abf3378e58d74775e7cdada7""]",0,1,train,42,connected-component-lexicographic-milp-v1,1ed8c41c96cbb6ac93e04977f8793c8aa50a34854e2510763ce98735ba42b6cd
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1b214e2dad4c2111a708f5b0c898f5908e84b6a824891e4b514112e0c29208a8,1,"[""TRAIN_Q428""]","[""swg21585678.txt""]","[""fc17ac161760b5a96e15bc35a47fad821dbefda2906d9e7575ee4ec5ab0bc564""]",1,0,train,42,connected-component-lexicographic-milp-v1,9294941f285ab88c99e70890629d10e6b39f88bad69c874476e7383fcfba843a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1b3e2e923501ff306dc2b4c4b98e6793caa4605585ac7a87129d29c70a8105d5,1,"[""TRAIN_Q502""]",[],"[""a1810b2c32a72468c51e8feeeea15ec6c2753dbb211c54497a9d39f7d3705fea""]",0,1,train,42,connected-component-lexicographic-milp-v1,4f32c4444779579dff5e28856312db863e8068d8b4e4a060556b56af734316ab
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1b5d2d3a880a5a87e60919167446039efce2a8446b867810edbac955f1ab6b8e,2,"[""DEV_Q298"",""TRAIN_Q138""]","[""swg27035841.txt""]","[""4418c7ae50a190ebf23e401b8f5ee894b9202ab7db64106e2d08f89b28255df3""]",1,1,train,42,connected-component-lexicographic-milp-v1,d22f768174c4e93e77e4c0a9876bc7c1b90048cdbf7880833802c5876f808f91
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1c0587749c4d4afa8a82706e328acf313629375c24b8ccf4b8ee0130dd1723f1,1,"[""TRAIN_Q375""]","[""swg21696640.txt""]","[""db76fc7a3ae714e191ba86c97c43c9f858c1293a636e89b13cfe200c1192f4ed""]",1,0,train,42,connected-component-lexicographic-milp-v1,cf411c5e0315f617ebbff6d5558b79feeeaa922095058bb5f40806fc168c5093
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1c1b9394027ab19a36c4c6f12f23addfe21e6d7e86f41911b5f0c11afc7bceb0,1,"[""TRAIN_Q126""]","[""swg22003510.txt""]","[""3aa5934bdec3a50c5d47ef22c958514683edca061074796d7c8f93a221f447e3""]",1,0,validation,42,connected-component-lexicographic-milp-v1,eb8bcea1138a16c09f5d988ab01e41a27a75b9d0cb9e77e4ec04d2bf0df602af
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1c38ae7c87486f8c9e0c26a1d22d3f1d91abbb547add99a54bb82b7065e30c4f,1,"[""TRAIN_Q114""]","[""swg21985013.txt""]","[""53eba1a6503cd673573c5f571010dca1a036920796ba0a82ecc96ecd307225d5""]",1,0,train,42,connected-component-lexicographic-milp-v1,351b02abea5b150d4571b9527c5ad90c666028adc6d51a0156c51bf662c803e9
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1c4cd44a3e27c1fced0c51ce26a7997a4bacead15ddf15e2ed1f01b971c2f892,1,"[""TRAIN_Q109""]","[""swg22011696.txt""]","[""d9ea790b2144b422f7b81a4a4b246ae8ce16e5bbd2e2c5e97fbc445644e0f56e""]",1,0,train,42,connected-component-lexicographic-milp-v1,5488bdc02cc8b81456f9651a78b7280b19074f71d16e9c4fe5ac1a4f051315c9
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1c521af6268b49d586491e450a65b89df0abccb5cb778cda8e48ebb0276973e9,1,"[""TRAIN_Q539""]",[],"[""a7c0b0269c709ffd60a83cecfa027c39d6a2c8418c8777565f2b241a318d9ecf""]",0,1,train,42,connected-component-lexicographic-milp-v1,db92910179a7d0fb7bd2a11c7771c1fdaf8d20cd3e6a5cb58dff259f51d90a51
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1d9039ff0dd3badfb9800d8a683ed211a59b51da642e2c02157f6f538b486de1,1,"[""DEV_Q092""]",[],"[""ae540c85c4843efe44ec7e46a02a8244b4f77887e4d0dd3abb9024bca211a861""]",0,1,test,42,connected-component-lexicographic-milp-v1,2912e8d12c5ce53ed226b3d7e4ee99559d20ff63cf17f0b85b82656450826e6e
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1de561ab6c1b5baf580e26a278f4ce9a52271caa972646c589686ba9b5fb0634,1,"[""DEV_Q269""]",[],"[""3a4c4c95c936f6717f77fc07245b1dd11319bff64cd6a55c11dd6f82d41181d2""]",0,1,train,42,connected-component-lexicographic-milp-v1,36ae2efcf2a274d82ecf93dad584641c8b956feb0dead3deb05e3b6ff5cb9ed7
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1e1ef4512696f85013c912863d4a6f8381202c0eda689584905240e0d44dc748,1,"[""DEV_Q086""]",[],"[""7f6c42985264ee7c8229ab995039a7f0f4048b6b1e0574a74ab54af099e34587""]",0,1,train,42,connected-component-lexicographic-milp-v1,adca5d02fdccf253d57d8854080ddf95b06d9f329fdec4ae1815f9352ac6d663
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1e5bde6a685ac21bcc7ad05366910d1e1a6a70436b2559271965a56730881825,1,"[""DEV_Q266""]","[""swg24037641.txt""]","[""5ac8c2091a827441b0cf35f3fb8c1f391d899552e307990ae3477cea137c6610""]",1,0,train,42,connected-component-lexicographic-milp-v1,c58fde123560fb561998d5b98b97cd80305ff72fd9a2cbcdd98746301c58e435
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1e8afb60341f2a00b485da8368893d41fb14ad08e1b8f2658aa973418bf7b6ee,1,"[""DEV_Q294""]",[],"[""22b66ca1ac99eb9893fd46283b93e2ad98d5afcf06fc6580ea2574237309b4c3""]",0,1,train,42,connected-component-lexicographic-milp-v1,669e44ea5d3f76c8f8e33ad9773f4fffc2ae8bca6b55ac27454dab0dfc31039c
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:1ef2212ede74796d04f8a3a5b3bde6ff1753a143d3e658b312023878679d8ed5,1,"[""DEV_Q081""]",[],"[""10391674334fb2b4bd3060d100762a79b782a1c23ec4a5333f20ed986e14027a""]",0,1,test,42,connected-component-lexicographic-milp-v1,32c8939fef2037c30c936967ca9500c1e4606ed88c02ed413f6174c7b7a11503
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:200cb3f4358d447f7293942f8c580444a14f6d98c25276f0b841e089bc457f91,1,"[""TRAIN_Q463""]","[""swg21227799.txt""]","[""c2bafa984baea44c8d96b5995ca673f41933a3f486933160606e46d27d0540cf""]",1,0,train,42,connected-component-lexicographic-milp-v1,6b36c92c27d9f66e77f8d79d6918dad83758eb46dc2cb714ce0d6e18b8b88b98
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:202e66325d713be7c3c28c7d3ca8b71dc54c10e24b9925f6fb57a9bbec2bab0e,1,"[""TRAIN_Q327""]",[],"[""2c432f0e952da0e440a1668a77edb209e12ca91ce2e3b1008209ee16d500d42a""]",0,1,train,42,connected-component-lexicographic-milp-v1,1949b5f953fa4a1e9c97114f0da909aeee1e433ed961e6c7cd1ab715d753a483
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:20da8b1c74904a2756547cab8890e91f0deb0ea88fba0e10a532dee3f720a4c0,1,"[""DEV_Q247""]",[],"[""0a40eb11a4b967cfeb05d8a421e57be5fd17b3331af8eefda472883f9eabf74d""]",0,1,validation,42,connected-component-lexicographic-milp-v1,d94870a4e2dcdd8e3d51bd658ed30e7d2a173cfdfa7f9f5686896cbf75324f0c
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:2137b12db6e76b214ea88d6ff5d70e7e5a3a306e460ce2876f4981fe6e62a951,1,"[""TRAIN_Q013""]","[""swg21618719.txt""]","[""6438db57b9acd67cabde7f0255c0252fde5070a02b6de8e1bbaef56c69997e9c""]",1,0,train,42,connected-component-lexicographic-milp-v1,7e026c123c7f8d9ff36f530d24ff109bf17140acd160005a2681d566bc12f300
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:216c57ac00b31840b3035141c54759ca3f09f8d11db119433d7582f5a58edb20,1,"[""TRAIN_Q314""]","[""swg21687172.txt""]","[""8b50e4bef51fa0f90dd0d5e68675febb7e14edaa748acba15c6bdca922c4fc86""]",1,0,train,42,connected-component-lexicographic-milp-v1,8569be549a92583f799a760b28c4add06cc6e33a2636966069af68aa8b890130
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:220759db04838052182e4e83be5a36955fbc2981fcdecdf5f4dabb1f4a8ced39,1,"[""TRAIN_Q246""]",[],"[""f2ec441a4482ffaf686e7d1388fa161e7ab6a21462c2a6ceef37e535ee65bf48""]",0,1,train,42,connected-component-lexicographic-milp-v1,792cda04dc070cc5b32b4f159929a4ddec095302e18d53a7a933ab7ffddf2753
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:221c7b37e32ed217e670e84f363d08f9f4a44c326aaa4b07f18ce00f8d6cd915,1,"[""TRAIN_Q069""]","[""swg21632275.txt""]","[""8e8ccc76b3a8a7a5696e08715438251b671520203d33ce7c62cf42be6c372fcd""]",1,0,train,42,connected-component-lexicographic-milp-v1,0788fecf80e7a38550d41ed2d84fac7585aab7badd0ebdf8ee959cfd8fb76c84
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:2258b86d17ac0b1e114b894c81a5c79578bbb7e7c29767b37bc75e906e70b8a1,1,"[""TRAIN_Q304""]","[""swg21972681.txt""]","[""ae23c93d2a310eb3512b56e7df671a695a55bd3f2b1389acf9229930366b14ce""]",1,0,train,42,connected-component-lexicographic-milp-v1,b4b031414177cb3434e125649cc6c4d1d1cc83931cde7aafb1a26d4d7d033a37
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:22d34ec4b3700aecd9ec266183c80c00b50e3dbc311c57d012e8fef9e4e98d37,2,"[""TRAIN_Q073"",""TRAIN_Q252""]","[""swg21598779.txt""]","[""7f3d50d1a5e2c7a21a3f45540874c08dc6fca2b6fc1e38a26791e3bc2963a805"",""9a69c6ba0291ebf8a8612991999ba2271ea86843acc55cc36d9e19e10cbe1cd9""]",2,0,test,42,connected-component-lexicographic-milp-v1,0c759300828503d3b784b894515820666ecfc752ed72c2d324e012cac63a29d6
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:22dd85281e5ef9c639f6081ae86b7430ee29bb5c0e041523d287bc8d1b314ca3,1,"[""DEV_Q227""]",[],"[""3e9012ffc122adcee90b3d7685142f5737141b04099b00adc1fa5dab26a74b4c""]",0,1,train,42,connected-component-lexicographic-milp-v1,5fe4efff4114f2777e0fd678f4a2dbced64e57713d18d37c19c774aa7623ca6d
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:22e55f996b001bb10a0a4e62acf5782fa18b7e557913100187ca82e41d0cd8c7,1,"[""TRAIN_Q082""]","[""swg21902778.txt""]","[""1cfd562017442407f3c02b071d62c92ba6d00eb00b1c2c0dade73251ebf65a60""]",1,0,validation,42,connected-component-lexicographic-milp-v1,cb3252a8099949148cf36b7a6bb14ed39dc25f57eb2b6d26597576fce1d5f0ac
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:23001f59d2f9ef888dcab3a927a019b021b4ee37b40292660a580f92ea1af7f7,1,"[""TRAIN_Q572""]","[""swg21976896.txt""]","[""56e7341ea654aa1396f885eda82adf22e8ea185e2495778d371b5a280516f25a""]",1,0,train,42,connected-component-lexicographic-milp-v1,0f75450225ccd99cfbff8bdfda7be0e8379706d887a7ee1c9b197fa2af9af1a9
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:2319cfe79ef4803689fc39f5b9786262c210f7a9912ead182e36d96587d56f54,1,"[""DEV_Q194""]",[],"[""d820da9739fbe027d2e5cddbe49662b0272c283e83a04febf0da17290954e928""]",0,1,train,42,connected-component-lexicographic-milp-v1,9fd58b23e915be4924386f7aa943713671879e08269657076bcb93b592c41998
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:231dd527bce88636a20ce69d99ad8eacc47d9ab417d8c09c1bfb0b8dca9d668b,1,"[""TRAIN_Q092""]","[""swg21268440.txt""]","[""4d307f17cbdc45025348d6c6b3dfd7a5db03e08ac6b1d67bf244d69514fcdef8""]",1,0,train,42,connected-component-lexicographic-milp-v1,4aaad82ec1c137bc7ff2aa616118e3e386e87dcf355f485fcfe38d788331e7cb
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:2404086abad1b0f54530029629721eb61ab3d966fe782828d116357e3db8d7e9,1,"[""TRAIN_Q273""]",[],"[""d99231a291f12c9582a97591c2f3ef71dcdd6bcf4df17bfa0f19e6a6e8805b2a""]",0,1,test,42,connected-component-lexicographic-milp-v1,c8fb077d6950f6bc5e5d8f8e234637600039d7786cd35bdd4cf35e78f30db2cf
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:247236f269af8dacd8ab72803664cdcebbef5e39617d0632b0b235985bf2ae4d,1,"[""DEV_Q173""]",[],"[""7aee452848a2c1c19aea40e8bdf3328b5f99cc508ddbc63ef79b24c1950efa08""]",0,1,test,42,connected-component-lexicographic-milp-v1,e3ad7cb7d5044b70650e39ffe412418771f7b011987ac22afdcac979d134ecc8
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:249caae1d760c1a721c4fee2da296d867fbc14c5fc7f7e1edc3d56491cd80a5e,3,"[""DEV_Q179"",""DEV_Q307"",""TRAIN_Q076""]","[""swg22014367.txt""]","[""01bed7c79f1f6bd4dccc7218b7834d66d6b3d0c2ab2749c114bc129eeefdc3e3"",""f3921b2238c37e01e1569537045104c4b79080a81b4ebce233a044b82bcd352a""]",3,0,train,42,connected-component-lexicographic-milp-v1,8b37f0164992f5dcf38f859e3419d862ba4e8cb7cb0c3434526b43ac3d9a512e
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:24e4ae1ff66910608537fa2c7256eb50bba377144b17550e12cfe8adb6c9f8e1,1,"[""TRAIN_Q374""]","[""swg21621937.txt""]","[""ccc7279796dccee2ac40debd5497ea8dcd8b16c0965aaf3bd6a59f2d2e3d1107""]",1,0,train,42,connected-component-lexicographic-milp-v1,4cf6b9cad73017542d0c042901d05240aae12d1b2169511b12e877fc1a39c2c7
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:250e8798ee6d4be29255285004e51697464d3bea0de3a069aa469f786673834e,1,"[""TRAIN_Q216""]","[""swg22009842.txt""]","[""d7864b9ebaf0a8c81573a8f74545c67d37dc3a015dc286102fcebc46d9b218d4""]",1,0,train,42,connected-component-lexicographic-milp-v1,917ef8158ec6e659f49a739a6bb19c3e77bd0b22b455b2ec514a99f66c88219f
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:25de6fe60330a3e6a17d43f0a3c92b99dedebca98b2e91bce7df45173cb4a458,1,"[""TRAIN_Q100""]","[""swg24039742.txt""]","[""57633827e0196e699c1e1cabf69e803c802788daca9c791e274994987e7283a8""]",1,0,train,42,connected-component-lexicographic-milp-v1,1dfe3be62b80253d86d18aeb5a3b9af4bb8529418ad2279e2b825a2f53764647
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:265a5ceb591c32f86101f4ca8d1e239a7050eb6093c17e31d0d79263771bf201,1,"[""TRAIN_Q431""]","[""swg21961222.txt""]","[""fed6f341c67943cc5d6cf7c6d6b73ce095c18e14405e0d2a964cd49921e96b6d""]",1,0,train,42,connected-component-lexicographic-milp-v1,c14c96b5aed23787224efe64283b22bbd3ddbf919da269c09999f85c80283c84
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:2662d8c69c7f6e4571c0bf0ed99b8cfad23df265dd663353b94c2ed6317a3546,1,"[""TRAIN_Q292""]",[],"[""467ea1487a655e9ba66b32d5cce6019aff2f2ee38003b1b4fc542f6abfa7e1d8""]",0,1,train,42,connected-component-lexicographic-milp-v1,a79b73b3919486de9c0e03af0cdfcc53fe317072502346e92d51ade9485f930d
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:2679cc22277d4dd0b4a6d60c1b6942d4b688be331adfaf35e00ee868436328f9,2,"[""TRAIN_Q011"",""TRAIN_Q306""]","[""swg21966637.txt""]","[""47bc037943896b5337fff486a07001afaace00a5056ecfaac21e0257b204dc14"",""78e8cb591e8fa4a05f1c01e43ba124d949a72bba9205e436617a34e2bc31c337""]",2,0,test,42,connected-component-lexicographic-milp-v1,09f8237ca50edaa0ff8544c41fefeae939728b003577551cefcebdf8b314376d
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:26f9d0a4b8035594d08176b074e56005b4ff4833ad072e6f60f56521087cd856,1,"[""DEV_Q101""]",[],"[""a32a5a3213d51a7c1fa70e3f0ac6419e983f6462a90bcfe3edcd5db29dfb8ab3""]",0,1,train,42,connected-component-lexicographic-milp-v1,50d34b325e5dce84dee0efef90d2cabfb799afac26e13d0fe0b798e0694eac1f
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:276de1197eb6253462d0d9a63862deb679f21707918f9e5c3a6183f3f68c271a,1,"[""DEV_Q187""]","[""swg22007002.txt""]","[""bb11a899eddaa3238dc9a7cab6d29a761b9a017b994575ddd4558a03e72ea384""]",1,0,train,42,connected-component-lexicographic-milp-v1,2946d8a0f2a43740663e4f15b87b4e393ae06c6ee1fff92d1b9dea2973491e24
